"startDate","speaker_timestamps","glb_chain","glb_variant","selected_image","contrastColor","participant_id","color_indices","listener_timestamps","conversation","targetType","glb_realization","condition","endTime","contrastType","distractorType","chain","age","comments","variant","education","listener_chat","languages","selected_type","compType","RT","speaker_chat","distractorColor","targetcompColor","intended_target","gender","trial_number","startTime","timeSpent","realization","anon_worker_id"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120008020",1,1,"green_swan.png","red","be64b0008284b264f73c925d5a67e9367967c192","1|3|2|0",NA,"<strong>Director</strong>: It is green and swims on lakes or ponds.","swan",3,"aan",1574119404319,"tomato","strawberry",1,62,NA,1,"Graduated College",NA,"English","target","carrot",14997,"It is green and swims on lakes or ponds.","yellow","green","target","female",26,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120020797",1,1,"red_strawberry.png","white","be64b0008284b264f73c925d5a67e9367967c192","2|1|3|0",NA,"<strong>Director</strong>: It is a red fruit.","egg",3,"atn",1574119404319,"tomato","strawberry",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","corn",10936,"It is a red fruit.","red","yellow","thirdDistractor","female",27,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120035733",1,1,"white_swan.png","white","be64b0008284b264f73c925d5a67e9367967c192","3|1|2|0",NA,"<strong>Director</strong>: It is white and swims on lakes or ponds.","swan",3,"atp",1574119404319,"swan","carrot",1,62,NA,1,"Graduated College",NA,"English","secondDistractor","lettuce",13024,"It is white and swims on lakes or ponds.","orange","green","secondDistractor","female",28,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120054142",1,1,"orange_lettuce.png","green","be64b0008284b264f73c925d5a67e9367967c192","1|0|3|2",NA,"<strong>Director</strong>: It is the wrong color.   It is green and rabbits like them.","carrot",3,"tap",1574119404319,"carrot","tomato",1,62,NA,1,"Graduated College",NA,"English","firstDistractor","lettuce",31488,"It is the wrong color.   It is green and rabbits like them.","white","orange","secondDistractor","female",29,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120078422",1,1,"yellow_banana.png","orange","be64b0008284b264f73c925d5a67e9367967c192","3|0|2|1",NA,"<strong>Director</strong>: It is a yellow fruit.","carrot",3,"aan",1574119404319,"lettuce","banana",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","swan",13483,"It is a yellow fruit.","yellow","green","thirdDistractor","female",30,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120093295",1,1,"white_swan.png","orange","be64b0008284b264f73c925d5a67e9367967c192","3|2|0|1",NA,"<strong>Director</strong>: It is white and swims","pumpkin",3,"atp",1574119404319,"pumpkin","banana",1,62,NA,1,"Graduated College",NA,"English","firstDistractor","swan",16672,"It is white and swims","yellow","white","firstDistractor","female",31,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120111448",1,1,"orange_pumpkin.png","green","be64b0008284b264f73c925d5a67e9367967c192","1|0|3|2",NA,"<strong>Director</strong>: It is orange and rabbits like them.","carrot",3,"ttp",1574119404319,"carrot","corn",1,62,NA,1,"Graduated College",NA,"English","firstDistractor","pumpkin",12365,"It is orange and rabbits like them.","yellow","orange","target","female",32,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120129808",1,1,"red_corn.png","orange","be64b0008284b264f73c925d5a67e9367967c192","3|2|0|1",NA,"<strong>Director</strong>: It is the wrong color.   It is orange in a field.","swan",3,"tan",1574119404319,"carrot","corn",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","pumpkin",19243,"It is the wrong color.   It is orange in a field.","red","white","thirdDistractor","female",33,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120145987",1,1,"orange_pumpkin.png","yellow","be64b0008284b264f73c925d5a67e9367967c192","0|2|1|3",NA,"<strong>Director</strong>: It is orange and represents Thanksgiving.","corn",3,"aan",1574119404319,"strawberry","pumpkin",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","broccoli",13285,"It is orange and represents Thanksgiving.","orange","red","thirdDistractor","female",34,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120159736",1,1,"yellow_strawberry.png","yellow","be64b0008284b264f73c925d5a67e9367967c192","0|2|3|1",NA,"<strong>Director</strong>: It is wrong color.  Green and swims.","banana",3,"atn",1574119404319,"strawberry","swan",1,62,NA,1,"Graduated College",NA,"English","secondDistractor","pumpkin",13741,"It is wrong color.  Green and swims.","green","orange","thirdDistractor","female",35,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120172234",1,1,"white_egg.png","red","be64b0008284b264f73c925d5a67e9367967c192","2|1|3|0",NA,"<strong>Director</strong>: It is white and comes from hens.","broccoli",3,"tap",1574119404319,"broccoli","egg",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","carrot",13094,"It is white and comes from hens.","white","green","thirdDistractor","female",36,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120183066",1,1,"white_swan.png","green","be64b0008284b264f73c925d5a67e9367967c192","0|3|1|2",NA,"<strong>Director</strong>: It is white and swims.","swan",3,"ttp",1574119404319,"swan","pumpkin",1,62,NA,1,"Graduated College",NA,"English","target","egg",10289,"It is white and swims.","orange","white","target","female",37,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120197971",1,1,"green_carrot.png","orange","be64b0008284b264f73c925d5a67e9367967c192","2|0|1|3",NA,"<strong>Director</strong>: It is wrong color.  Green and rabbits like them.","carrot",3,"aap",1574119404319,"carrot","pumpkin",1,62,NA,1,"Graduated College",NA,"English","target","swan",14597,"It is wrong color.  Green and rabbits like them.","white","green","target","female",38,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120226051",1,1,"green_lettuce.png","orange","be64b0008284b264f73c925d5a67e9367967c192","0|3|2|1",NA,"<strong>Director</strong>: It is green and you make salads with it.   Not the carrot.","lettuce",3,"tan",1574119404319,"banana","strawberry",1,62,NA,1,"Graduated College",NA,"English","target","carrot",26663,"It is green and you make salads with it.   Not the carrot.","yellow","green","target","female",39,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120238571",1,1,"yellow_corn.png","red","be64b0008284b264f73c925d5a67e9367967c192","1|2|3|0",NA,"<strong>Director</strong>: It is yellow and is in a field.","corn",3,"tap",1574119404319,"corn","swan",1,62,NA,1,"Graduated College",NA,"English","target","strawberry",11556,"It is yellow and is in a field.","green","yellow","target","female",40,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120262187",1,1,"orange_lettuce.png","orange","be64b0008284b264f73c925d5a67e9367967c192","0|2|3|1",NA,"<strong>Director</strong>: It is wrong color.   It is red and crunchy and you can eat with ranch dressing","broccoli",3,"aan",1574119404319,"lettuce","banana",1,62,NA,1,"Graduated College",NA,"English","secondDistractor","corn",29798,"It is wrong color.   It is red and crunchy and you can eat with ranch dressing","yellow","red","target","female",41,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120289237",1,1,"red_corn.png","yellow","be64b0008284b264f73c925d5a67e9367967c192","3|2|1|0",NA,"<strong>Director</strong>: It's the same one.   Incorrect color and orange and is in a field","strawberry",3,"tap",1574119404319,"strawberry","banana",1,62,NA,1,"Graduated College",NA,"English","firstDistractor","corn",36034,"It's the same one.   Incorrect color and orange and is in a field","orange","red","firstDistractor","female",42,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120323550",1,1,"orange_banana.png","orange","be64b0008284b264f73c925d5a67e9367967c192","1|3|0|2",NA,"<strong>Director</strong>: It is wrong color.   Orange and monkeys like them.","banana",3,"ttp",1574119404319,"banana","broccoli",1,62,NA,1,"Graduated College",NA,"English","secondDistractor","corn",18710,"It is wrong color.   Orange and monkeys like them.","green","yellow","secondDistractor","female",43,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120340287",1,1,"white_tomato.png","green","be64b0008284b264f73c925d5a67e9367967c192","1|0|3|2",NA,"<strong>Director</strong>: It is wrong color.  It's white and you put on hamburgers","egg",3,"aan",1574119404319,"swan","tomato",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","strawberry",16853,"It is wrong color.  It's white and you put on hamburgers","white","yellow","thirdDistractor","female",44,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120358759",1,1,"white_tomato.png","yellow","be64b0008284b264f73c925d5a67e9367967c192","2|3|0|1",NA,"<strong>Director</strong>: It is wrong color.  White and on hamburgers","egg",3,"tap",1574119404319,"egg","swan",1,62,NA,1,"Graduated College",NA,"English","firstDistractor","tomato",16557,"It is wrong color.  White and on hamburgers","green","white","firstDistractor","female",45,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120371912",1,1,"white_tomato.png","orange","be64b0008284b264f73c925d5a67e9367967c192","0|3|1|2",NA,"<strong>Director</strong>: It is white and on hamburgers","pumpkin",3,"aap",1574119404319,"pumpkin","corn",1,62,NA,1,"Graduated College",NA,"English","firstDistractor","tomato",11336,"It is white and on hamburgers","yellow","white","firstDistractor","female",46,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120381407",1,1,"red_tomato.png","white","be64b0008284b264f73c925d5a67e9367967c192","1|2|0|3",NA,"<strong>Director</strong>: It is red and on hamburgers","egg",3,"atp",1574119404319,"egg","tomato",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","banana",8397,"It is red and on hamburgers","red","yellow","thirdDistractor","female",47,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120396168",1,1,"orange_lettuce.png","yellow","be64b0008284b264f73c925d5a67e9367967c192","0|1|2|3",NA,"<strong>Director</strong>: It is orange and not the carrot.","lettuce",3,"atn",1574119404319,"banana","tomato",1,62,NA,1,"Graduated College",NA,"English","target","carrot",17224,"It is orange and not the carrot.","red","orange","target","female",48,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120410767",1,1,"red_corn.png","red","be64b0008284b264f73c925d5a67e9367967c192","1|0|2|3",NA,"<strong>Director</strong>: It is orange and is the wrong color.","corn",3,"tap",1574119404319,"corn","swan",1,62,NA,1,"Graduated College",NA,"English","secondDistractor","egg",22732,"It is orange and is the wrong color.","white","yellow","secondDistractor","female",49,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120432112",1,1,"orange_carrot.png","red","be64b0008284b264f73c925d5a67e9367967c192","0|1|3|2",NA,"<strong>Director</strong>: It is orange veggie","pumpkin",3,"atn",1574119404319,"strawberry","carrot",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","swan",15116,"It is orange veggie","orange","white","thirdDistractor","female",50,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120450046",1,1,"green_broccoli.png","white","be64b0008284b264f73c925d5a67e9367967c192","3|2|0|1",NA,"<strong>Director</strong>: It is green and a veggie","tomato",3,"tan",1574119404319,"egg","broccoli",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","corn",11465,"It is green and a veggie","green","red","thirdDistractor","female",51,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120460876",1,1,"red_tomato.png","green","be64b0008284b264f73c925d5a67e9367967c192","0|2|3|1",NA,"<strong>Director</strong>: It is red and on hamburgers","corn",3,"tan",1574119404319,"broccoli","tomato",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","egg",11044,"It is red and on hamburgers","red","yellow","thirdDistractor","female",52,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120471001",1,1,"white_swan.png","orange","be64b0008284b264f73c925d5a67e9367967c192","1|0|2|3",NA,"<strong>Director</strong>: It is white and swims","lettuce",3,"tap",1574119404319,"lettuce","swan",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","carrot",10317,"It is white and swims","white","green","thirdDistractor","female",53,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120482290",1,1,"white_egg.png","white","be64b0008284b264f73c925d5a67e9367967c192","3|1|2|0",NA,"<strong>Director</strong>: It is white and comes from hens","egg",3,"atp",1574119404319,"egg","swan",1,62,NA,1,"Graduated College",NA,"English","secondDistractor","corn",11477,"It is white and comes from hens","green","yellow","secondDistractor","female",54,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120497002",1,1,"orange_carrot.png","white","be64b0008284b264f73c925d5a67e9367967c192","3|1|2|0",NA,"<strong>Director</strong>: It is orange veggie that rabbits like","pumpkin",3,"ttp",1574119404319,"pumpkin","banana",1,62,NA,1,"Graduated College",NA,"English","firstDistractor","carrot",14970,"It is orange veggie that rabbits like","yellow","orange","firstDistractor","female",55,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120512143",1,1,"orange_banana.png","green","be64b0008284b264f73c925d5a67e9367967c192","2|1|0|3",NA,"<strong>Director</strong>: It is orange and monkeys like them.","lettuce",3,"aap",1574119404319,"lettuce","corn",1,62,NA,1,"Graduated College",NA,"English","firstDistractor","banana",18609,"It is orange and monkeys like them.","red","orange","firstDistractor","female",56,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120528815",1,1,"red_tomato.png","yellow","be64b0008284b264f73c925d5a67e9367967c192","3|0|1|2",NA,"<strong>Director</strong>: It is red fruit.","strawberry",3,"ttn",1574119404319,"banana","pumpkin",1,62,NA,1,"Graduated College",NA,"English","firstDistractor","tomato",10645,"It is red fruit.","white","red","target","female",57,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120538472",1,1,"red_strawberry.png","green","be64b0008284b264f73c925d5a67e9367967c192","0|3|1|2",NA,"<strong>Director</strong>: It is red fruit.","pumpkin",3,"aan",1574119404319,"broccoli","strawberry",1,62,NA,1,"Graduated College",NA,"English","thirdDistractor","tomato",7527,"It is red fruit.","red","white","thirdDistractor","female",58,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120550501",1,1,"yellow_strawberry.png","orange","be64b0008284b264f73c925d5a67e9367967c192","1|3|0|2",NA,"<strong>Director</strong>: It is yellow fruit - wrong color","strawberry",3,"aan",1574119404319,"carrot","pumpkin",1,62,NA,1,"Graduated College",NA,"English","target","egg",16911,"It is yellow fruit - wrong color","white","yellow","target","female",59,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 15:57:44 GMT-0700 (Mountain Standard Time)","1574120565816",1,1,"yellow_banana.png","white","be64b0008284b264f73c925d5a67e9367967c192","3|2|0|1",NA,"<strong>Director</strong>: It is yellow and monkeys like them.","banana",3,"ttn",1574119404319,"egg","carrot",1,62,NA,1,"Graduated College",NA,"English","target","corn",11180,"It is yellow and monkeys like them.","green","yellow","target","female",60,1574117864301,25.6669666666667,3,"826983419727052"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119560865",1,2,"green_broccoli.png","white","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","1|3|2|0","1574119542048","<strong>Matcher</strong>: it is a green vegetable\n<strong>Director</strong>: It is green and crunchie","tomato",3,"tap",1574119513234,"tomato","broccoli",1,50,NA,2,"Higher Degree","it is a green vegetable","english","thirdDistractor","corn",52672,"It is green and crunchie","green","red","thirdDistractor","female",1,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119579385",1,2,"yellow_egg.png","red","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","3|2|1|0",NA,"<strong>Director</strong>: It is yellow and sour","strawberry",3,"aap",1574119513234,"strawberry","pumpkin",1,50,NA,2,"Higher Degree",NA,"english","firstDistractor","egg",12377,"It is yellow and sour","white","yellow","thirdDistractor","female",2,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119597251",1,2,"red_tomato.png","orange","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","0|2|3|1",NA,"<strong>Director</strong>: It is red and goes on hamburgers","strawberry",3,"atn",1574119513234,"pumpkin","tomato",1,50,NA,2,"Higher Degree",NA,"english","thirdDistractor","corn",20887,"It is red and goes on hamburgers","red","yellow","target","female",3,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119612907",1,2,"green_broccoli.png","white","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","1|2|3|0",NA,"<strong>Director</strong>: It is green and crunchy to eat","swan",3,"atp",1574119513234,"swan","tomato",1,50,NA,2,"Higher Degree",NA,"english","firstDistractor","broccoli",14936,"It is green and crunchy to eat","red","green","thirdDistractor","female",4,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119628660",1,2,"red_tomato.png","yellow","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","3|2|1|0",NA,"<strong>Director</strong>: It is red and goes on hamburgers","tomato",3,"tan",1574119513234,"strawberry","lettuce",1,50,NA,2,"Higher Degree",NA,"english","target","broccoli",17065,"It is red and goes on hamburgers","green","red","target","female",5,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119647171",1,2,"orange_carrot.png","yellow","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","3|1|0|2",NA,"<strong>Director</strong>: It is orange and rabbits like it.","swan",3,"tan",1574119513234,"egg","carrot",1,50,NA,2,"Higher Degree",NA,"english","thirdDistractor","tomato",12495,"It is orange and rabbits like it.","orange","white","thirdDistractor","female",6,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119658956",1,2,"yellow_banana.png","red","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","2|1|3|0",NA,"<strong>Director</strong>: It is a fruit and is yellow.","banana",3,"tan",1574119513234,"broccoli","tomato",1,50,NA,2,"Higher Degree",NA,"english","target","egg",12600,"It is a fruit and is yellow.","white","yellow","target","female",7,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119672556",1,2,"orange_carrot.png","green","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","2|1|0|3",NA,"<strong>Director</strong>: It is orange and rabbits love it.","carrot",3,"tan",1574119513234,"swan","broccoli",1,50,NA,2,"Higher Degree",NA,"english","target","lettuce",13879,"It is orange and rabbits love it.","red","orange","target","female",8,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119686838",1,2,"orange_carrot.png","orange","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","3|1|2|0",NA,"<strong>Director</strong>: It is orange and rabbits love it.","carrot",3,"atp",1574119513234,"carrot","egg",1,50,NA,2,"Higher Degree",NA,"english","secondDistractor","broccoli",11473,"It is orange and rabbits love it.","white","green","secondDistractor","female",9,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119705445",1,2,"yellow_strawberry.png","red","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","3|1|2|0",NA,"<strong>Director</strong>: It is yellow and the wrong color for the fruit.","strawberry",3,"atp",1574119513234,"strawberry","carrot",1,50,NA,2,"Higher Degree",NA,"english","target","corn",20055,"It is yellow and the wrong color for the fruit.","orange","yellow","target","female",10,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119724478",1,2,"orange_banana.png","green","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","1|0|3|2",NA,"<strong>Director</strong>: It is orange and monkeys like them.","banana",3,"aan",1574119513234,"swan","tomato",1,50,NA,2,"Higher Degree",NA,"english","target","lettuce",16605,"It is orange and monkeys like them.","red","orange","target","female",11,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119735678",1,2,"yellow_strawberry.png","red","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","1|3|0|2",NA,"<strong>Director</strong>: It is the only yellow item.","carrot",3,"tan",1574119513234,"broccoli","strawberry",1,50,NA,2,"Higher Degree",NA,"english","thirdDistractor","banana",12636,"It is the only yellow item.","yellow","orange","thirdDistractor","female",12,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119759711",1,2,"orange_lettuce.png","green","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","1|0|3|2",NA,"<strong>Director</strong>: It is orange and you can make salads out of it.  It's the wrong color for salads","lettuce",3,"atp",1574119513234,"lettuce","corn",1,50,NA,2,"Higher Degree",NA,"english","target","carrot",25526,"It is orange and you can make salads out of it.  It's the wrong color for salads","red","orange","target","female",13,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119785677",1,2,"yellow_corn.png","red","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","1|0|3|2","1574119767207","<strong>Matcher</strong>: \n<strong>Director</strong>: It is yellow and you eat it with butter.","corn",3,"ttn",1574119513234,"tomato","lettuce",1,50,NA,2,"Higher Degree",NA,"english","target","banana",21705,"It is yellow and you eat it with butter.","green","yellow","target","female",14,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119802822",1,2,"green_carrot.png","yellow","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","1|2|0|3",NA,"<strong>Director</strong>: This is the wrong color.   It's green and rabbits like it.","carrot",3,"atn",1574119513234,"egg","pumpkin",1,50,NA,2,"Higher Degree",NA,"english","target","broccoli",17511,"This is the wrong color.   It's green and rabbits like it.","white","green","target","female",15,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119821823",1,2,"orange_lettuce.png","green","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","1|0|3|2",NA,"<strong>Director</strong>: This is the wrong color.   It's orange and you make salads from it.","lettuce",3,"atn",1574119513234,"broccoli","egg",1,50,NA,2,"Higher Degree",NA,"english","target","pumpkin",21199,"This is the wrong color.   It's orange and you make salads from it.","white","orange","target","female",16,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119841407",1,2,"green_swan.png","yellow","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","0|3|2|1",NA,"<strong>Director</strong>: It is green and swims in a lake or pond.","banana",3,"atn",1574119513234,"strawberry","swan",1,50,NA,2,"Higher Degree",NA,"english","thirdDistractor","carrot",15243,"It is green and swims in a lake or pond.","green","orange","thirdDistractor","female",17,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119855872",1,2,"white_swan.png","green","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","3|0|1|2",NA,"<strong>Director</strong>: It is white and swims in a lake or a pond.","swan",3,"tap",1574119513234,"swan","carrot",1,50,NA,2,"Higher Degree",NA,"english","target","tomato",12927,"It is white and swims in a lake or a pond.","orange","white","target","female",18,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119871257",1,2,"orange_banana.png","yellow","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","3|0|1|2",NA,"<strong>Director</strong>: It is orange.  It is the wrong color.  Monkeys like them.","banana",3,"aap",1574119513234,"banana","broccoli",1,50,NA,2,"Higher Degree",NA,"english","target","lettuce",18130,"It is orange.  It is the wrong color.  Monkeys like them.","red","orange","target","female",19,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119885497",1,2,"red_tomato.png","red","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","2|3|0|1",NA,"<strong>Director</strong>: It is red and you put on hamburgers","tomato",3,"atp",1574119513234,"tomato","lettuce",1,50,NA,2,"Higher Degree",NA,"english","secondDistractor","egg",28549,"It is red and you put on hamburgers","orange","white","secondDistractor","female",20,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119918281",1,2,"red_tomato.png","yellow","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","2|3|1|0",NA,"<strong>Director</strong>: It is red and you put on hamburgers","corn",3,"atp",1574119513234,"corn","broccoli",1,50,NA,2,"Higher Degree",NA,"english","firstDistractor","tomato",16558,"It is red and you put on hamburgers","green","red","firstDistractor","female",21,1574119497977,0.254283333333333,3,"430563467556585"
"Mon Nov 18 2019 18:24:57 GMT-0500 (Eastern Standard Time)","1574119931458",1,2,"green_broccoli.png","orange","e6d3f65f5dee30a4d40c7b71e2fa3e0e73a6eeb6","3|0|1|2",NA,"<strong>Director</strong>: It is green and very crunchy.","lettuce",3,"ttp",1574119513234,"lettuce","strawberry",1,50,NA,2,"Higher Degree",NA,"english","firstDistractor","broccoli",18604,"It is green and very crunchy.","red","green","firstDistractor","female",22,1574119497977,0.254283333333333,3,"430563467556585"
